"region","hustyp","byggnadsperiod","år","Antal"
"Älvkarleby","flerbostadshus","1941-1950","2013",51
"Älvkarleby","flerbostadshus","1941-1950","2014",51
"Älvkarleby","flerbostadshus","1941-1950","2015",51
"Älvkarleby","flerbostadshus","1941-1950","2016",51
"Älvkarleby","flerbostadshus","1941-1950","2017",51
"Älvkarleby","flerbostadshus","1941-1950","2018",51
"Älvkarleby","flerbostadshus","1941-1950","2019",51
"Älvkarleby","flerbostadshus","1941-1950","2020",51
"Älvkarleby","flerbostadshus","1941-1950","2021",51
"Älvkarleby","flerbostadshus","1941-1950","2022",53
"Älvkarleby","flerbostadshus","1941-1950","2023",53
"Älvkarleby","flerbostadshus","1941-1950","2024",53
"Älvkarleby","flerbostadshus","1951-1960","2013",349
"Älvkarleby","flerbostadshus","1951-1960","2014",349
"Älvkarleby","flerbostadshus","1951-1960","2015",349
"Älvkarleby","flerbostadshus","1951-1960","2016",349
"Älvkarleby","flerbostadshus","1951-1960","2017",349
"Älvkarleby","flerbostadshus","1951-1960","2018",358
"Älvkarleby","flerbostadshus","1951-1960","2019",358
"Älvkarleby","flerbostadshus","1951-1960","2020",358
"Älvkarleby","flerbostadshus","1951-1960","2021",358
"Älvkarleby","flerbostadshus","1951-1960","2022",358
"Älvkarleby","flerbostadshus","1951-1960","2023",358
"Älvkarleby","flerbostadshus","1951-1960","2024",358
"Älvkarleby","flerbostadshus","1961-1970","2013",557
"Älvkarleby","flerbostadshus","1961-1970","2014",557
"Älvkarleby","flerbostadshus","1961-1970","2015",557
"Älvkarleby","flerbostadshus","1961-1970","2016",557
"Älvkarleby","flerbostadshus","1961-1970","2017",557
"Älvkarleby","flerbostadshus","1961-1970","2018",557
"Älvkarleby","flerbostadshus","1961-1970","2019",557
"Älvkarleby","flerbostadshus","1961-1970","2020",566
"Älvkarleby","flerbostadshus","1961-1970","2021",569
"Älvkarleby","flerbostadshus","1961-1970","2022",569
"Älvkarleby","flerbostadshus","1961-1970","2023",569
"Älvkarleby","flerbostadshus","1961-1970","2024",569
"Älvkarleby","flerbostadshus","1971-1980","2013",79
"Älvkarleby","flerbostadshus","1971-1980","2014",79
"Älvkarleby","flerbostadshus","1971-1980","2015",79
"Älvkarleby","flerbostadshus","1971-1980","2016",79
"Älvkarleby","flerbostadshus","1971-1980","2017",79
"Älvkarleby","flerbostadshus","1971-1980","2018",79
"Älvkarleby","flerbostadshus","1971-1980","2019",79
"Älvkarleby","flerbostadshus","1971-1980","2020",80
"Älvkarleby","flerbostadshus","1971-1980","2021",80
"Älvkarleby","flerbostadshus","1971-1980","2022",80
"Älvkarleby","flerbostadshus","1971-1980","2023",80
"Älvkarleby","flerbostadshus","1971-1980","2024",80
"Älvkarleby","flerbostadshus","1981-1990","2013",74
"Älvkarleby","flerbostadshus","1981-1990","2014",74
"Älvkarleby","flerbostadshus","1981-1990","2015",74
"Älvkarleby","flerbostadshus","1981-1990","2016",79
"Älvkarleby","flerbostadshus","1981-1990","2017",79
"Älvkarleby","flerbostadshus","1981-1990","2018",79
"Älvkarleby","flerbostadshus","1981-1990","2019",79
"Älvkarleby","flerbostadshus","1981-1990","2020",79
"Älvkarleby","flerbostadshus","1981-1990","2021",79
"Älvkarleby","flerbostadshus","1981-1990","2022",79
"Älvkarleby","flerbostadshus","1981-1990","2023",79
"Älvkarleby","flerbostadshus","1981-1990","2024",79
"Älvkarleby","flerbostadshus","1991-2000","2013",0
"Älvkarleby","flerbostadshus","1991-2000","2014",0
"Älvkarleby","flerbostadshus","1991-2000","2015",0
"Älvkarleby","flerbostadshus","1991-2000","2016",0
"Älvkarleby","flerbostadshus","1991-2000","2017",0
"Älvkarleby","flerbostadshus","1991-2000","2018",0
"Älvkarleby","flerbostadshus","1991-2000","2019",0
"Älvkarleby","flerbostadshus","1991-2000","2020",0
"Älvkarleby","flerbostadshus","1991-2000","2021",0
"Älvkarleby","flerbostadshus","1991-2000","2022",0
"Älvkarleby","flerbostadshus","1991-2000","2023",0
"Älvkarleby","flerbostadshus","1991-2000","2024",0
"Älvkarleby","flerbostadshus","2001-2010","2013",16
"Älvkarleby","flerbostadshus","2001-2010","2014",16
"Älvkarleby","flerbostadshus","2001-2010","2015",16
"Älvkarleby","flerbostadshus","2001-2010","2016",16
"Älvkarleby","flerbostadshus","2001-2010","2017",16
"Älvkarleby","flerbostadshus","2001-2010","2018",16
"Älvkarleby","flerbostadshus","2001-2010","2019",16
"Älvkarleby","flerbostadshus","2001-2010","2020",16
"Älvkarleby","flerbostadshus","2001-2010","2021",16
"Älvkarleby","flerbostadshus","2001-2010","2022",16
"Älvkarleby","flerbostadshus","2001-2010","2023",16
"Älvkarleby","flerbostadshus","2001-2010","2024",16
"Älvkarleby","flerbostadshus","2011-2020","2013",0
"Älvkarleby","flerbostadshus","2011-2020","2014",0
"Älvkarleby","flerbostadshus","2011-2020","2015",0
"Älvkarleby","flerbostadshus","2011-2020","2016",0
"Älvkarleby","flerbostadshus","2011-2020","2017",0
"Älvkarleby","flerbostadshus","2011-2020","2018",0
"Älvkarleby","flerbostadshus","2011-2020","2019",0
"Älvkarleby","flerbostadshus","2011-2020","2020",31
"Älvkarleby","flerbostadshus","2011-2020","2021",31
"Älvkarleby","flerbostadshus","2011-2020","2022",31
"Älvkarleby","flerbostadshus","2011-2020","2023",31
"Älvkarleby","flerbostadshus","2011-2020","2024",31
"Älvkarleby","flerbostadshus","2021-","2013",0
"Älvkarleby","flerbostadshus","2021-","2014",0
"Älvkarleby","flerbostadshus","2021-","2015",0
"Älvkarleby","flerbostadshus","2021-","2016",0
"Älvkarleby","flerbostadshus","2021-","2017",0
"Älvkarleby","flerbostadshus","2021-","2018",0
"Älvkarleby","flerbostadshus","2021-","2019",0
"Älvkarleby","flerbostadshus","2021-","2020",0
"Älvkarleby","flerbostadshus","2021-","2021",0
"Älvkarleby","flerbostadshus","2021-","2022",30
"Älvkarleby","flerbostadshus","2021-","2023",30
"Älvkarleby","flerbostadshus","2021-","2024",30
"Älvkarleby","flerbostadshus","uppgift saknas","2013",0
"Älvkarleby","flerbostadshus","uppgift saknas","2014",0
"Älvkarleby","flerbostadshus","uppgift saknas","2015",0
"Älvkarleby","flerbostadshus","uppgift saknas","2016",0
"Älvkarleby","flerbostadshus","uppgift saknas","2017",0
"Älvkarleby","flerbostadshus","uppgift saknas","2018",0
"Älvkarleby","flerbostadshus","uppgift saknas","2019",0
"Älvkarleby","flerbostadshus","uppgift saknas","2020",0
"Älvkarleby","flerbostadshus","uppgift saknas","2021",0
"Älvkarleby","flerbostadshus","uppgift saknas","2022",0
"Älvkarleby","flerbostadshus","uppgift saknas","2023",0
"Älvkarleby","flerbostadshus","uppgift saknas","2024",0
"Älvkarleby","övriga hus","-1930","2013",4
"Älvkarleby","övriga hus","-1930","2014",5
"Älvkarleby","övriga hus","-1930","2015",5
"Älvkarleby","övriga hus","-1930","2016",5
"Älvkarleby","övriga hus","-1930","2017",5
"Älvkarleby","övriga hus","-1930","2018",6
"Älvkarleby","övriga hus","-1930","2019",6
"Älvkarleby","övriga hus","-1930","2020",6
"Älvkarleby","övriga hus","-1930","2021",6
"Älvkarleby","övriga hus","-1930","2022",6
"Älvkarleby","övriga hus","-1930","2023",6
"Älvkarleby","övriga hus","-1930","2024",6
"Älvkarleby","övriga hus","1931-1940","2013",0
"Älvkarleby","övriga hus","1931-1940","2014",0
"Älvkarleby","övriga hus","1931-1940","2015",0
"Älvkarleby","övriga hus","1931-1940","2016",0
"Älvkarleby","övriga hus","1931-1940","2017",0
"Älvkarleby","övriga hus","1931-1940","2018",0
"Älvkarleby","övriga hus","1931-1940","2019",0
"Älvkarleby","övriga hus","1931-1940","2020",0
"Älvkarleby","övriga hus","1931-1940","2021",1
"Älvkarleby","övriga hus","1931-1940","2022",1
"Älvkarleby","övriga hus","1931-1940","2023",1
"Älvkarleby","övriga hus","1931-1940","2024",1
"Älvkarleby","övriga hus","1941-1950","2013",1
"Älvkarleby","övriga hus","1941-1950","2014",1
"Älvkarleby","övriga hus","1941-1950","2015",1
"Älvkarleby","övriga hus","1941-1950","2016",3
"Älvkarleby","övriga hus","1941-1950","2017",3
"Älvkarleby","övriga hus","1941-1950","2018",3
"Älvkarleby","övriga hus","1941-1950","2019",3
"Älvkarleby","övriga hus","1941-1950","2020",3
"Älvkarleby","övriga hus","1941-1950","2021",3
"Älvkarleby","övriga hus","1941-1950","2022",3
"Älvkarleby","övriga hus","1941-1950","2023",3
"Älvkarleby","övriga hus","1941-1950","2024",3
"Älvkarleby","övriga hus","1951-1960","2013",2
"Älvkarleby","övriga hus","1951-1960","2014",2
"Älvkarleby","övriga hus","1951-1960","2015",2
"Älvkarleby","övriga hus","1951-1960","2016",2
"Älvkarleby","övriga hus","1951-1960","2017",2
"Älvkarleby","övriga hus","1951-1960","2018",2
"Älvkarleby","övriga hus","1951-1960","2019",2
"Älvkarleby","övriga hus","1951-1960","2020",2
"Älvkarleby","övriga hus","1951-1960","2021",2
"Älvkarleby","övriga hus","1951-1960","2022",6
"Älvkarleby","övriga hus","1951-1960","2023",6
"Älvkarleby","övriga hus","1951-1960","2024",6
"Älvkarleby","övriga hus","1961-1970","2013",1
"Älvkarleby","övriga hus","1961-1970","2014",1
"Älvkarleby","övriga hus","1961-1970","2015",1
"Älvkarleby","övriga hus","1961-1970","2016",1
"Älvkarleby","övriga hus","1961-1970","2017",1
"Älvkarleby","övriga hus","1961-1970","2018",1
"Älvkarleby","övriga hus","1961-1970","2019",1
"Älvkarleby","övriga hus","1961-1970","2020",1
"Älvkarleby","övriga hus","1961-1970","2021",1
"Älvkarleby","övriga hus","1961-1970","2022",1
"Älvkarleby","övriga hus","1961-1970","2023",1
"Älvkarleby","övriga hus","1961-1970","2024",1
"Älvkarleby","övriga hus","1971-1980","2013",0
"Älvkarleby","övriga hus","1971-1980","2014",0
"Älvkarleby","övriga hus","1971-1980","2015",0
"Älvkarleby","övriga hus","1971-1980","2016",0
"Älvkarleby","övriga hus","1971-1980","2017",0
"Älvkarleby","övriga hus","1971-1980","2018",0
"Älvkarleby","övriga hus","1971-1980","2019",0
"Älvkarleby","övriga hus","1971-1980","2020",0
"Älvkarleby","övriga hus","1971-1980","2021",0
"Älvkarleby","övriga hus","1971-1980","2022",0
"Älvkarleby","övriga hus","1971-1980","2023",0
"Älvkarleby","övriga hus","1971-1980","2024",0
"Älvkarleby","övriga hus","1981-1990","2013",0
"Älvkarleby","övriga hus","1981-1990","2014",0
"Älvkarleby","övriga hus","1981-1990","2015",5
"Älvkarleby","övriga hus","1981-1990","2016",0
"Älvkarleby","övriga hus","1981-1990","2017",0
"Älvkarleby","övriga hus","1981-1990","2018",0
"Älvkarleby","övriga hus","1981-1990","2019",0
"Älvkarleby","övriga hus","1981-1990","2020",0
"Älvkarleby","övriga hus","1981-1990","2021",0
"Älvkarleby","övriga hus","1981-1990","2022",0
"Älvkarleby","övriga hus","1981-1990","2023",0
"Älvkarleby","övriga hus","1981-1990","2024",0
"Älvkarleby","övriga hus","1991-2000","2013",2
"Älvkarleby","övriga hus","1991-2000","2014",0
"Älvkarleby","övriga hus","1991-2000","2015",0
"Älvkarleby","övriga hus","1991-2000","2016",0
"Älvkarleby","övriga hus","1991-2000","2017",0
"Älvkarleby","övriga hus","1991-2000","2018",0
"Älvkarleby","övriga hus","1991-2000","2019",0
"Älvkarleby","övriga hus","1991-2000","2020",0
"Älvkarleby","övriga hus","1991-2000","2021",0
"Älvkarleby","övriga hus","1991-2000","2022",0
"Älvkarleby","övriga hus","1991-2000","2023",0
"Älvkarleby","övriga hus","1991-2000","2024",0
"Älvkarleby","övriga hus","2001-2010","2013",0
"Älvkarleby","övriga hus","2001-2010","2014",0
"Älvkarleby","övriga hus","2001-2010","2015",0
"Älvkarleby","övriga hus","2001-2010","2016",0
"Älvkarleby","övriga hus","2001-2010","2017",0
"Älvkarleby","övriga hus","2001-2010","2018",0
"Älvkarleby","övriga hus","2001-2010","2019",0
"Älvkarleby","övriga hus","2001-2010","2020",0
"Älvkarleby","övriga hus","2001-2010","2021",0
"Älvkarleby","övriga hus","2001-2010","2022",0
"Älvkarleby","övriga hus","2001-2010","2023",0
"Älvkarleby","övriga hus","2001-2010","2024",0
"Älvkarleby","övriga hus","2011-2020","2013",0
"Älvkarleby","övriga hus","2011-2020","2014",0
"Älvkarleby","övriga hus","2011-2020","2015",0
"Älvkarleby","övriga hus","2011-2020","2016",0
"Älvkarleby","övriga hus","2011-2020","2017",0
"Älvkarleby","övriga hus","2011-2020","2018",0
"Älvkarleby","övriga hus","2011-2020","2019",0
"Älvkarleby","övriga hus","2011-2020","2020",0
"Älvkarleby","övriga hus","2011-2020","2021",1
"Älvkarleby","övriga hus","2011-2020","2022",1
"Älvkarleby","övriga hus","2011-2020","2023",1
"Älvkarleby","övriga hus","2011-2020","2024",1
"Älvkarleby","övriga hus","2021-","2013",0
"Älvkarleby","övriga hus","2021-","2014",0
"Älvkarleby","övriga hus","2021-","2015",0
"Älvkarleby","övriga hus","2021-","2016",0
"Älvkarleby","övriga hus","2021-","2017",0
"Älvkarleby","övriga hus","2021-","2018",0
"Älvkarleby","övriga hus","2021-","2019",0
"Älvkarleby","övriga hus","2021-","2020",0
"Älvkarleby","övriga hus","2021-","2021",0
"Älvkarleby","övriga hus","2021-","2022",0
"Älvkarleby","övriga hus","2021-","2023",0
"Älvkarleby","övriga hus","2021-","2024",0
"Älvkarleby","övriga hus","uppgift saknas","2013",3
"Älvkarleby","övriga hus","uppgift saknas","2014",4
"Älvkarleby","övriga hus","uppgift saknas","2015",4
"Älvkarleby","övriga hus","uppgift saknas","2016",5
"Älvkarleby","övriga hus","uppgift saknas","2017",5
"Älvkarleby","övriga hus","uppgift saknas","2018",4
"Älvkarleby","övriga hus","uppgift saknas","2019",4
"Älvkarleby","övriga hus","uppgift saknas","2020",4
"Älvkarleby","övriga hus","uppgift saknas","2021",4
"Älvkarleby","övriga hus","uppgift saknas","2022",4
"Älvkarleby","övriga hus","uppgift saknas","2023",4
"Älvkarleby","övriga hus","uppgift saknas","2024",4
"Knivsta","småhus","-1930","2013",579
"Knivsta","småhus","-1930","2014",584
"Knivsta","småhus","-1930","2015",578
"Knivsta","småhus","-1930","2016",594
"Knivsta","småhus","-1930","2017",587
"Knivsta","småhus","-1930","2018",604
"Knivsta","småhus","-1930","2019",613
"Knivsta","småhus","-1930","2020",613
"Knivsta","småhus","-1930","2021",613
"Knivsta","småhus","-1930","2022",610
"Knivsta","småhus","-1930","2023",599
"Knivsta","småhus","-1930","2024",608
"Knivsta","småhus","1931-1940","2013",94
"Knivsta","småhus","1931-1940","2014",95
"Knivsta","småhus","1931-1940","2015",94
"Knivsta","småhus","1931-1940","2016",98
"Knivsta","småhus","1931-1940","2017",100
"Knivsta","småhus","1931-1940","2018",100
"Knivsta","småhus","1931-1940","2019",103
"Knivsta","småhus","1931-1940","2020",104
"Knivsta","småhus","1931-1940","2021",103
"Knivsta","småhus","1931-1940","2022",102
"Knivsta","småhus","1931-1940","2023",102
"Knivsta","småhus","1931-1940","2024",103
"Knivsta","småhus","1941-1950","2013",120
"Knivsta","småhus","1941-1950","2014",121
"Knivsta","småhus","1941-1950","2015",122
"Knivsta","småhus","1941-1950","2016",125
"Knivsta","småhus","1941-1950","2017",124
"Knivsta","småhus","1941-1950","2018",126
"Knivsta","småhus","1941-1950","2019",125
"Knivsta","småhus","1941-1950","2020",127
"Knivsta","småhus","1941-1950","2021",125
"Knivsta","småhus","1941-1950","2022",126
"Knivsta","småhus","1941-1950","2023",126
"Knivsta","småhus","1941-1950","2024",125
"Knivsta","småhus","1951-1960","2013",132
"Knivsta","småhus","1951-1960","2014",129
"Knivsta","småhus","1951-1960","2015",130
"Knivsta","småhus","1951-1960","2016",134
"Knivsta","småhus","1951-1960","2017",137
"Knivsta","småhus","1951-1960","2018",134
"Knivsta","småhus","1951-1960","2019",133
"Knivsta","småhus","1951-1960","2020",134
"Knivsta","småhus","1951-1960","2021",135
"Knivsta","småhus","1951-1960","2022",141
"Knivsta","småhus","1951-1960","2023",136
"Knivsta","småhus","1951-1960","2024",134
"Knivsta","småhus","1961-1970","2013",415
"Knivsta","småhus","1961-1970","2014",413
"Knivsta","småhus","1961-1970","2015",413
"Knivsta","småhus","1961-1970","2016",419
"Knivsta","småhus","1961-1970","2017",425
"Knivsta","småhus","1961-1970","2018",427
"Knivsta","småhus","1961-1970","2019",424
"Knivsta","småhus","1961-1970","2020",422
"Knivsta","småhus","1961-1970","2021",426
"Knivsta","småhus","1961-1970","2022",431
"Knivsta","småhus","1961-1970","2023",435
"Knivsta","småhus","1961-1970","2024",435
"Knivsta","småhus","1971-1980","2013",926
"Knivsta","småhus","1971-1980","2014",928
"Knivsta","småhus","1971-1980","2015",930
"Knivsta","småhus","1971-1980","2016",942
"Knivsta","småhus","1971-1980","2017",937
"Knivsta","småhus","1971-1980","2018",938
"Knivsta","småhus","1971-1980","2019",933
"Knivsta","småhus","1971-1980","2020",940
"Knivsta","småhus","1971-1980","2021",933
"Knivsta","småhus","1971-1980","2022",937
"Knivsta","småhus","1971-1980","2023",935
"Knivsta","småhus","1971-1980","2024",936
"Knivsta","småhus","1981-1990","2013",744
"Knivsta","småhus","1981-1990","2014",743
"Knivsta","småhus","1981-1990","2015",745
"Knivsta","småhus","1981-1990","2016",754
"Knivsta","småhus","1981-1990","2017",753
"Knivsta","småhus","1981-1990","2018",753
"Knivsta","småhus","1981-1990","2019",754
"Knivsta","småhus","1981-1990","2020",757
"Knivsta","småhus","1981-1990","2021",759
"Knivsta","småhus","1981-1990","2022",758
"Knivsta","småhus","1981-1990","2023",760
"Knivsta","småhus","1981-1990","2024",764
"Knivsta","småhus","1991-2000","2013",321
"Knivsta","småhus","1991-2000","2014",324
"Knivsta","småhus","1991-2000","2015",331
"Knivsta","småhus","1991-2000","2016",330
"Knivsta","småhus","1991-2000","2017",334
"Knivsta","småhus","1991-2000","2018",334
"Knivsta","småhus","1991-2000","2019",333
"Knivsta","småhus","1991-2000","2020",335
"Knivsta","småhus","1991-2000","2021",334
"Knivsta","småhus","1991-2000","2022",334
"Knivsta","småhus","1991-2000","2023",335
"Knivsta","småhus","1991-2000","2024",325
"Knivsta","småhus","2001-2010","2013",735
"Knivsta","småhus","2001-2010","2014",738
"Knivsta","småhus","2001-2010","2015",745
"Knivsta","småhus","2001-2010","2016",746
"Knivsta","småhus","2001-2010","2017",747
"Knivsta","småhus","2001-2010","2018",747
"Knivsta","småhus","2001-2010","2019",748
"Knivsta","småhus","2001-2010","2020",749
"Knivsta","småhus","2001-2010","2021",750
"Knivsta","småhus","2001-2010","2022",746
"Knivsta","småhus","2001-2010","2023",750
"Knivsta","småhus","2001-2010","2024",747
"Knivsta","småhus","2011-2020","2013",112
"Knivsta","småhus","2011-2020","2014",144
"Knivsta","småhus","2011-2020","2015",200
"Knivsta","småhus","2011-2020","2016",271
"Knivsta","småhus","2011-2020","2017",421
"Knivsta","småhus","2011-2020","2018",447
"Knivsta","småhus","2011-2020","2019",448
"Knivsta","småhus","2011-2020","2020",476
"Knivsta","småhus","2011-2020","2021",506
"Knivsta","småhus","2011-2020","2022",541
"Knivsta","småhus","2011-2020","2023",544
"Knivsta","småhus","2011-2020","2024",559
"Knivsta","småhus","2021-","2013",0
"Knivsta","småhus","2021-","2014",0
"Knivsta","småhus","2021-","2015",0
"Knivsta","småhus","2021-","2016",0
"Knivsta","småhus","2021-","2017",0
"Knivsta","småhus","2021-","2018",0
"Knivsta","småhus","2021-","2019",0
"Knivsta","småhus","2021-","2020",0
"Knivsta","småhus","2021-","2021",56
"Knivsta","småhus","2021-","2022",121
"Knivsta","småhus","2021-","2023",182
"Knivsta","småhus","2021-","2024",236
"Knivsta","småhus","uppgift saknas","2013",29
"Knivsta","småhus","uppgift saknas","2014",37
"Knivsta","småhus","uppgift saknas","2015",57
"Knivsta","småhus","uppgift saknas","2016",50
"Knivsta","småhus","uppgift saknas","2017",54
"Knivsta","småhus","uppgift saknas","2018",41
"Knivsta","småhus","uppgift saknas","2019",39
"Knivsta","småhus","uppgift saknas","2020",40
"Knivsta","småhus","uppgift saknas","2021",41
"Knivsta","småhus","uppgift saknas","2022",44
"Knivsta","småhus","uppgift saknas","2023",50
"Knivsta","småhus","uppgift saknas","2024",46
"Knivsta","flerbostadshus","-1930","2013",9
"Knivsta","flerbostadshus","-1930","2014",9
"Knivsta","flerbostadshus","-1930","2015",12
"Knivsta","flerbostadshus","-1930","2016",12
"Knivsta","flerbostadshus","-1930","2017",12
"Knivsta","flerbostadshus","-1930","2018",12
"Knivsta","flerbostadshus","-1930","2019",12
"Knivsta","flerbostadshus","-1930","2020",12
"Knivsta","flerbostadshus","-1930","2021",12
"Knivsta","flerbostadshus","-1930","2022",12
"Knivsta","flerbostadshus","-1930","2023",12
"Knivsta","flerbostadshus","-1930","2024",12
"Knivsta","flerbostadshus","1931-1940","2013",0
"Knivsta","flerbostadshus","1931-1940","2014",0
"Knivsta","flerbostadshus","1931-1940","2015",0
"Knivsta","flerbostadshus","1931-1940","2016",0
"Knivsta","flerbostadshus","1931-1940","2017",0
"Knivsta","flerbostadshus","1931-1940","2018",0
"Knivsta","flerbostadshus","1931-1940","2019",0
"Knivsta","flerbostadshus","1931-1940","2020",0
"Knivsta","flerbostadshus","1931-1940","2021",0
"Knivsta","flerbostadshus","1931-1940","2022",0
"Knivsta","flerbostadshus","1931-1940","2023",0
"Knivsta","flerbostadshus","1931-1940","2024",0
"Knivsta","flerbostadshus","1941-1950","2013",9
"Knivsta","flerbostadshus","1941-1950","2014",9
"Knivsta","flerbostadshus","1941-1950","2015",9
"Knivsta","flerbostadshus","1941-1950","2016",9
"Knivsta","flerbostadshus","1941-1950","2017",9
"Knivsta","flerbostadshus","1941-1950","2018",9
"Knivsta","flerbostadshus","1941-1950","2019",9
"Knivsta","flerbostadshus","1941-1950","2020",9
"Knivsta","flerbostadshus","1941-1950","2021",9
"Knivsta","flerbostadshus","1941-1950","2022",9
"Knivsta","flerbostadshus","1941-1950","2023",9
"Knivsta","flerbostadshus","1941-1950","2024",11
"Knivsta","flerbostadshus","1951-1960","2013",209
"Knivsta","flerbostadshus","1951-1960","2014",209
"Knivsta","flerbostadshus","1951-1960","2015",209
"Knivsta","flerbostadshus","1951-1960","2016",209
"Knivsta","flerbostadshus","1951-1960","2017",211
"Knivsta","flerbostadshus","1951-1960","2018",212
"Knivsta","flerbostadshus","1951-1960","2019",213
"Knivsta","flerbostadshus","1951-1960","2020",213
"Knivsta","flerbostadshus","1951-1960","2021",213
"Knivsta","flerbostadshus","1951-1960","2022",213
"Knivsta","flerbostadshus","1951-1960","2023",213
"Knivsta","flerbostadshus","1951-1960","2024",211
"Knivsta","flerbostadshus","1961-1970","2013",349
"Knivsta","flerbostadshus","1961-1970","2014",351
"Knivsta","flerbostadshus","1961-1970","2015",351
"Knivsta","flerbostadshus","1961-1970","2016",351
"Knivsta","flerbostadshus","1961-1970","2017",351
"Knivsta","flerbostadshus","1961-1970","2018",351
"Knivsta","flerbostadshus","1961-1970","2019",351
"Knivsta","flerbostadshus","1961-1970","2020",351
"Knivsta","flerbostadshus","1961-1970","2021",351
"Knivsta","flerbostadshus","1961-1970","2022",351
"Knivsta","flerbostadshus","1961-1970","2023",351
"Knivsta","flerbostadshus","1961-1970","2024",351
"Knivsta","flerbostadshus","1971-1980","2013",296
"Knivsta","flerbostadshus","1971-1980","2014",296
"Knivsta","flerbostadshus","1971-1980","2015",296
"Knivsta","flerbostadshus","1971-1980","2016",296
"Knivsta","flerbostadshus","1971-1980","2017",296
"Knivsta","flerbostadshus","1971-1980","2018",296
"Knivsta","flerbostadshus","1971-1980","2019",296
"Knivsta","flerbostadshus","1971-1980","2020",296
"Knivsta","flerbostadshus","1971-1980","2021",296
"Knivsta","flerbostadshus","1971-1980","2022",296
"Knivsta","flerbostadshus","1971-1980","2023",296
"Knivsta","flerbostadshus","1971-1980","2024",296
"Knivsta","flerbostadshus","1981-1990","2013",327
"Knivsta","flerbostadshus","1981-1990","2014",327
"Knivsta","flerbostadshus","1981-1990","2015",333
"Knivsta","flerbostadshus","1981-1990","2016",333
"Knivsta","flerbostadshus","1981-1990","2017",333
"Knivsta","flerbostadshus","1981-1990","2018",333
"Knivsta","flerbostadshus","1981-1990","2019",333
"Knivsta","flerbostadshus","1981-1990","2020",333
"Knivsta","flerbostadshus","1981-1990","2021",333
"Knivsta","flerbostadshus","1981-1990","2022",333
"Knivsta","flerbostadshus","1981-1990","2023",333
"Knivsta","flerbostadshus","1981-1990","2024",333
"Knivsta","flerbostadshus","1991-2000","2013",65
"Knivsta","flerbostadshus","1991-2000","2014",70
"Knivsta","flerbostadshus","1991-2000","2015",70
"Knivsta","flerbostadshus","1991-2000","2016",70
"Knivsta","flerbostadshus","1991-2000","2017",70
"Knivsta","flerbostadshus","1991-2000","2018",70
"Knivsta","flerbostadshus","1991-2000","2019",70
"Knivsta","flerbostadshus","1991-2000","2020",70
"Knivsta","flerbostadshus","1991-2000","2021",70
"Knivsta","flerbostadshus","1991-2000","2022",70
"Knivsta","flerbostadshus","1991-2000","2023",70
"Knivsta","flerbostadshus","1991-2000","2024",70
"Knivsta","flerbostadshus","2001-2010","2013",114
"Knivsta","flerbostadshus","2001-2010","2014",138
"Knivsta","flerbostadshus","2001-2010","2015",138
"Knivsta","flerbostadshus","2001-2010","2016",138
"Knivsta","flerbostadshus","2001-2010","2017",138
"Knivsta","flerbostadshus","2001-2010","2018",138
"Knivsta","flerbostadshus","2001-2010","2019",141
"Knivsta","flerbostadshus","2001-2010","2020",141
"Knivsta","flerbostadshus","2001-2010","2021",141
"Knivsta","flerbostadshus","2001-2010","2022",141
"Knivsta","flerbostadshus","2001-2010","2023",215
"Knivsta","flerbostadshus","2001-2010","2024",141
"Knivsta","flerbostadshus","2011-2020","2013",102
"Knivsta","flerbostadshus","2011-2020","2014",404
"Knivsta","flerbostadshus","2011-2020","2015",404
"Knivsta","flerbostadshus","2011-2020","2016",478
"Knivsta","flerbostadshus","2011-2020","2017",519
"Knivsta","flerbostadshus","2011-2020","2018",843
"Knivsta","flerbostadshus","2011-2020","2019",895
"Knivsta","flerbostadshus","2011-2020","2020",1131
"Knivsta","flerbostadshus","2011-2020","2021",1249
"Knivsta","flerbostadshus","2011-2020","2022",1249
"Knivsta","flerbostadshus","2011-2020","2023",1249
"Knivsta","flerbostadshus","2011-2020","2024",1249
"Knivsta","flerbostadshus","2021-","2013",0
"Knivsta","flerbostadshus","2021-","2014",0
"Knivsta","flerbostadshus","2021-","2015",0
"Knivsta","flerbostadshus","2021-","2016",0
"Knivsta","flerbostadshus","2021-","2017",0
"Knivsta","flerbostadshus","2021-","2018",0
"Knivsta","flerbostadshus","2021-","2019",0
"Knivsta","flerbostadshus","2021-","2020",0
"Knivsta","flerbostadshus","2021-","2021",153
"Knivsta","flerbostadshus","2021-","2022",340
"Knivsta","flerbostadshus","2021-","2023",547
"Knivsta","flerbostadshus","2021-","2024",1077
"Knivsta","flerbostadshus","uppgift saknas","2013",24
"Knivsta","flerbostadshus","uppgift saknas","2014",30
"Knivsta","flerbostadshus","uppgift saknas","2015",30
"Knivsta","flerbostadshus","uppgift saknas","2016",0
"Knivsta","flerbostadshus","uppgift saknas","2017",0
"Knivsta","flerbostadshus","uppgift saknas","2018",0
"Knivsta","flerbostadshus","uppgift saknas","2019",0
"Knivsta","flerbostadshus","uppgift saknas","2020",0
"Knivsta","flerbostadshus","uppgift saknas","2021",76
"Knivsta","flerbostadshus","uppgift saknas","2022",76
"Knivsta","flerbostadshus","uppgift saknas","2023",6
"Knivsta","flerbostadshus","uppgift saknas","2024",12
"Knivsta","övriga hus","-1930","2013",4
