"region","hustyp","lägenhetstyp","år","Antal"
"Enköping","specialbostäder","3 rum och kök","2019",45
"Enköping","specialbostäder","3 rum och kök","2020",45
"Enköping","specialbostäder","3 rum och kök","2021",45
"Enköping","specialbostäder","3 rum och kök","2022",53
"Enköping","specialbostäder","3 rum och kök","2023",53
"Enköping","specialbostäder","3 rum och kök","2024",55
"Enköping","specialbostäder","4 rum och kök","2013",1
"Enköping","specialbostäder","4 rum och kök","2014",1
"Enköping","specialbostäder","4 rum och kök","2015",1
"Enköping","specialbostäder","4 rum och kök","2016",1
"Enköping","specialbostäder","4 rum och kök","2017",1
"Enköping","specialbostäder","4 rum och kök","2018",0
"Enköping","specialbostäder","4 rum och kök","2019",0
"Enköping","specialbostäder","4 rum och kök","2020",0
"Enköping","specialbostäder","4 rum och kök","2021",0
"Enköping","specialbostäder","4 rum och kök","2022",0
"Enköping","specialbostäder","4 rum och kök","2023",0
"Enköping","specialbostäder","4 rum och kök","2024",0
"Enköping","specialbostäder","5 rum och kök","2013",0
"Enköping","specialbostäder","5 rum och kök","2014",0
"Enköping","specialbostäder","5 rum och kök","2015",0
"Enköping","specialbostäder","5 rum och kök","2016",0
"Enköping","specialbostäder","5 rum och kök","2017",0
"Enköping","specialbostäder","5 rum och kök","2018",0
"Enköping","specialbostäder","5 rum och kök","2019",0
"Enköping","specialbostäder","5 rum och kök","2020",0
"Enköping","specialbostäder","5 rum och kök","2021",0
"Enköping","specialbostäder","5 rum och kök","2022",0
"Enköping","specialbostäder","5 rum och kök","2023",0
"Enköping","specialbostäder","5 rum och kök","2024",0
"Enköping","specialbostäder","6 eller flera rum och kök","2013",0
"Enköping","specialbostäder","6 eller flera rum och kök","2014",0
"Enköping","specialbostäder","6 eller flera rum och kök","2015",0
"Enköping","specialbostäder","6 eller flera rum och kök","2016",0
"Enköping","specialbostäder","6 eller flera rum och kök","2017",0
"Enköping","specialbostäder","6 eller flera rum och kök","2018",0
"Enköping","specialbostäder","6 eller flera rum och kök","2019",0
"Enköping","specialbostäder","6 eller flera rum och kök","2020",0
"Enköping","specialbostäder","6 eller flera rum och kök","2021",0
"Enköping","specialbostäder","6 eller flera rum och kök","2022",0
"Enköping","specialbostäder","6 eller flera rum och kök","2023",0
"Enköping","specialbostäder","6 eller flera rum och kök","2024",0
"Enköping","specialbostäder","uppgift saknas","2013",0
"Enköping","specialbostäder","uppgift saknas","2014",0
"Enköping","specialbostäder","uppgift saknas","2015",0
"Enköping","specialbostäder","uppgift saknas","2016",0
"Enköping","specialbostäder","uppgift saknas","2017",0
"Enköping","specialbostäder","uppgift saknas","2018",0
"Enköping","specialbostäder","uppgift saknas","2019",0
"Enköping","specialbostäder","uppgift saknas","2020",0
"Enköping","specialbostäder","uppgift saknas","2021",0
"Enköping","specialbostäder","uppgift saknas","2022",0
"Enköping","specialbostäder","uppgift saknas","2023",0
"Enköping","specialbostäder","uppgift saknas","2024",0
"Östhammar","flerbostadshus","lägenheter utan köksutrustning","2013",3
"Östhammar","flerbostadshus","lägenheter utan köksutrustning","2014",3
"Östhammar","flerbostadshus","lägenheter utan köksutrustning","2015",3
"Östhammar","flerbostadshus","lägenheter utan köksutrustning","2016",3
"Östhammar","flerbostadshus","lägenheter utan köksutrustning","2017",0
"Östhammar","flerbostadshus","lägenheter utan köksutrustning","2018",0
"Östhammar","flerbostadshus","lägenheter utan köksutrustning","2019",0
"Östhammar","flerbostadshus","lägenheter utan köksutrustning","2020",0
"Östhammar","flerbostadshus","lägenheter utan köksutrustning","2021",0
"Östhammar","flerbostadshus","lägenheter utan köksutrustning","2022",0
"Östhammar","flerbostadshus","lägenheter utan köksutrustning","2023",0
"Östhammar","flerbostadshus","lägenheter utan köksutrustning","2024",0
"Östhammar","flerbostadshus","1 rum och kök","2013",446
"Östhammar","flerbostadshus","1 rum och kök","2014",447
"Östhammar","flerbostadshus","1 rum och kök","2015",451
"Östhammar","flerbostadshus","1 rum och kök","2016",454
"Östhammar","flerbostadshus","1 rum och kök","2017",454
"Östhammar","flerbostadshus","1 rum och kök","2018",454
"Östhammar","flerbostadshus","1 rum och kök","2019",454
"Östhammar","flerbostadshus","1 rum och kök","2020",464
"Östhammar","flerbostadshus","1 rum och kök","2021",465
"Östhammar","flerbostadshus","1 rum och kök","2022",467
"Östhammar","flerbostadshus","1 rum och kök","2023",468
"Östhammar","flerbostadshus","1 rum och kök","2024",468
"Östhammar","flerbostadshus","1 rum och kokvrå/kokskåp","2013",174
"Östhammar","flerbostadshus","1 rum och kokvrå/kokskåp","2014",174
"Östhammar","flerbostadshus","1 rum och kokvrå/kokskåp","2015",176
"Östhammar","flerbostadshus","1 rum och kokvrå/kokskåp","2016",173
"Östhammar","flerbostadshus","1 rum och kokvrå/kokskåp","2017",173
"Östhammar","flerbostadshus","1 rum och kokvrå/kokskåp","2018",177
"Östhammar","flerbostadshus","1 rum och kokvrå/kokskåp","2019",177
"Östhammar","flerbostadshus","1 rum och kokvrå/kokskåp","2020",176
"Östhammar","flerbostadshus","1 rum och kokvrå/kokskåp","2021",176
"Östhammar","flerbostadshus","1 rum och kokvrå/kokskåp","2022",176
"Östhammar","flerbostadshus","1 rum och kokvrå/kokskåp","2023",176
"Östhammar","flerbostadshus","1 rum och kokvrå/kokskåp","2024",176
"Östhammar","flerbostadshus","2 rum och kök","2013",1348
"Östhammar","flerbostadshus","2 rum och kök","2014",1357
"Östhammar","flerbostadshus","2 rum och kök","2015",1368
"Östhammar","flerbostadshus","2 rum och kök","2016",1369
"Östhammar","flerbostadshus","2 rum och kök","2017",1380
"Östhammar","flerbostadshus","2 rum och kök","2018",1394
"Östhammar","flerbostadshus","2 rum och kök","2019",1405
"Östhammar","flerbostadshus","2 rum och kök","2020",1408
"Östhammar","flerbostadshus","2 rum och kök","2021",1415
"Östhammar","flerbostadshus","2 rum och kök","2022",1426
"Östhammar","flerbostadshus","2 rum och kök","2023",1428
"Östhammar","flerbostadshus","2 rum och kök","2024",1439
"Östhammar","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2013",45
"Östhammar","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2014",45
"Östhammar","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2015",49
"Östhammar","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2016",49
"Östhammar","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2017",49
"Östhammar","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2018",51
"Östhammar","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2019",51
"Östhammar","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2020",51
"Östhammar","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2021",52
"Östhammar","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2022",52
"Östhammar","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2023",52
"Östhammar","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2024",52
"Östhammar","flerbostadshus","3 rum och kök","2013",869
"Östhammar","flerbostadshus","3 rum och kök","2014",889
"Östhammar","flerbostadshus","3 rum och kök","2015",906
"Östhammar","flerbostadshus","3 rum och kök","2016",905
"Östhammar","flerbostadshus","3 rum och kök","2017",919
"Östhammar","flerbostadshus","3 rum och kök","2018",931
"Östhammar","flerbostadshus","3 rum och kök","2019",944
"Östhammar","flerbostadshus","3 rum och kök","2020",948
"Östhammar","flerbostadshus","3 rum och kök","2021",958
"Östhammar","flerbostadshus","3 rum och kök","2022",960
"Östhammar","flerbostadshus","3 rum och kök","2023",961
"Östhammar","flerbostadshus","3 rum och kök","2024",977
"Östhammar","flerbostadshus","4 rum och kök","2013",249
"Östhammar","flerbostadshus","4 rum och kök","2014",251
"Östhammar","flerbostadshus","4 rum och kök","2015",260
"Östhammar","flerbostadshus","4 rum och kök","2016",259
"Östhammar","flerbostadshus","4 rum och kök","2017",263
"Östhammar","flerbostadshus","4 rum och kök","2018",268
"Östhammar","flerbostadshus","4 rum och kök","2019",269
"Östhammar","flerbostadshus","4 rum och kök","2020",270
"Östhammar","flerbostadshus","4 rum och kök","2021",271
"Östhammar","flerbostadshus","4 rum och kök","2022",269
"Östhammar","flerbostadshus","4 rum och kök","2023",269
"Östhammar","flerbostadshus","4 rum och kök","2024",271
"Östhammar","flerbostadshus","5 rum och kök","2013",16
"Östhammar","flerbostadshus","5 rum och kök","2014",16
"Östhammar","flerbostadshus","5 rum och kök","2015",17
"Östhammar","flerbostadshus","5 rum och kök","2016",17
"Östhammar","flerbostadshus","5 rum och kök","2017",17
"Östhammar","flerbostadshus","5 rum och kök","2018",17
"Östhammar","flerbostadshus","5 rum och kök","2019",17
"Östhammar","flerbostadshus","5 rum och kök","2020",18
"Östhammar","flerbostadshus","5 rum och kök","2021",18
"Östhammar","flerbostadshus","5 rum och kök","2022",18
"Östhammar","flerbostadshus","5 rum och kök","2023",16
"Östhammar","flerbostadshus","5 rum och kök","2024",16
"Östhammar","flerbostadshus","6 eller flera rum och kök","2013",2
"Östhammar","flerbostadshus","6 eller flera rum och kök","2014",2
"Östhammar","flerbostadshus","6 eller flera rum och kök","2015",2
"Östhammar","flerbostadshus","6 eller flera rum och kök","2016",2
"Östhammar","flerbostadshus","6 eller flera rum och kök","2017",2
"Östhammar","flerbostadshus","6 eller flera rum och kök","2018",2
"Östhammar","flerbostadshus","6 eller flera rum och kök","2019",2
"Östhammar","flerbostadshus","6 eller flera rum och kök","2020",2
"Östhammar","flerbostadshus","6 eller flera rum och kök","2021",2
"Östhammar","flerbostadshus","6 eller flera rum och kök","2022",2
"Östhammar","flerbostadshus","6 eller flera rum och kök","2023",2
"Östhammar","flerbostadshus","6 eller flera rum och kök","2024",2
"Östhammar","flerbostadshus","uppgift saknas","2013",45
"Östhammar","flerbostadshus","uppgift saknas","2014",43
"Östhammar","flerbostadshus","uppgift saknas","2015",43
"Östhammar","flerbostadshus","uppgift saknas","2016",43
"Östhammar","flerbostadshus","uppgift saknas","2017",83
"Östhammar","flerbostadshus","uppgift saknas","2018",83
"Östhammar","flerbostadshus","uppgift saknas","2019",83
"Östhammar","flerbostadshus","uppgift saknas","2020",83
"Östhammar","flerbostadshus","uppgift saknas","2021",83
"Östhammar","flerbostadshus","uppgift saknas","2022",83
"Östhammar","flerbostadshus","uppgift saknas","2023",83
"Östhammar","flerbostadshus","uppgift saknas","2024",83
"Östhammar","övriga hus","lägenheter utan köksutrustning","2013",2
"Östhammar","övriga hus","lägenheter utan köksutrustning","2014",2
"Östhammar","övriga hus","lägenheter utan köksutrustning","2015",2
"Östhammar","övriga hus","lägenheter utan köksutrustning","2016",2
"Östhammar","övriga hus","lägenheter utan köksutrustning","2017",2
"Östhammar","övriga hus","lägenheter utan köksutrustning","2018",2
"Östhammar","övriga hus","lägenheter utan köksutrustning","2019",2
"Östhammar","övriga hus","lägenheter utan köksutrustning","2020",2
"Östhammar","övriga hus","lägenheter utan köksutrustning","2021",2
"Östhammar","övriga hus","lägenheter utan köksutrustning","2022",2
"Östhammar","övriga hus","lägenheter utan köksutrustning","2023",2
"Östhammar","övriga hus","lägenheter utan köksutrustning","2024",2
"Östhammar","övriga hus","1 rum och kök","2013",23
"Östhammar","övriga hus","1 rum och kök","2014",23
"Östhammar","övriga hus","1 rum och kök","2015",26
"Östhammar","övriga hus","1 rum och kök","2016",28
"Östhammar","övriga hus","1 rum och kök","2017",28
"Östhammar","övriga hus","1 rum och kök","2018",28
"Östhammar","övriga hus","1 rum och kök","2019",28
"Östhammar","övriga hus","1 rum och kök","2020",29
"Östhammar","övriga hus","1 rum och kök","2021",29
"Östhammar","övriga hus","1 rum och kök","2022",28
"Östhammar","övriga hus","1 rum och kök","2023",28
"Östhammar","övriga hus","1 rum och kök","2024",28
"Östhammar","övriga hus","1 rum och kokvrå/kokskåp","2013",9
"Östhammar","övriga hus","1 rum och kokvrå/kokskåp","2014",9
"Östhammar","övriga hus","1 rum och kokvrå/kokskåp","2015",9
"Östhammar","övriga hus","1 rum och kokvrå/kokskåp","2016",9
"Östhammar","övriga hus","1 rum och kokvrå/kokskåp","2017",9
"Östhammar","övriga hus","1 rum och kokvrå/kokskåp","2018",9
"Östhammar","övriga hus","1 rum och kokvrå/kokskåp","2019",9
"Östhammar","övriga hus","1 rum och kokvrå/kokskåp","2020",9
"Östhammar","övriga hus","1 rum och kokvrå/kokskåp","2021",9
"Östhammar","övriga hus","1 rum och kokvrå/kokskåp","2022",9
"Östhammar","övriga hus","1 rum och kokvrå/kokskåp","2023",9
"Östhammar","övriga hus","1 rum och kokvrå/kokskåp","2024",9
"Östhammar","övriga hus","2 rum och kök","2013",38
"Östhammar","övriga hus","2 rum och kök","2014",38
"Östhammar","övriga hus","2 rum och kök","2015",44
"Östhammar","övriga hus","2 rum och kök","2016",45
"Östhammar","övriga hus","2 rum och kök","2017",47
"Östhammar","övriga hus","2 rum och kök","2018",49
"Östhammar","övriga hus","2 rum och kök","2019",49
"Östhammar","övriga hus","2 rum och kök","2020",53
"Östhammar","övriga hus","2 rum och kök","2021",53
"Östhammar","övriga hus","2 rum och kök","2022",53
"Östhammar","övriga hus","2 rum och kök","2023",53
"Östhammar","övriga hus","2 rum och kök","2024",53
"Östhammar","övriga hus","2 eller flera rum och kokvrå/kokskåp","2013",2
"Östhammar","övriga hus","2 eller flera rum och kokvrå/kokskåp","2014",2
"Östhammar","övriga hus","2 eller flera rum och kokvrå/kokskåp","2015",2
"Östhammar","övriga hus","2 eller flera rum och kokvrå/kokskåp","2016",2
"Östhammar","övriga hus","2 eller flera rum och kokvrå/kokskåp","2017",2
"Östhammar","övriga hus","2 eller flera rum och kokvrå/kokskåp","2018",2
"Östhammar","övriga hus","2 eller flera rum och kokvrå/kokskåp","2019",2
"Östhammar","övriga hus","2 eller flera rum och kokvrå/kokskåp","2020",2
"Östhammar","övriga hus","2 eller flera rum och kokvrå/kokskåp","2021",2
"Östhammar","övriga hus","2 eller flera rum och kokvrå/kokskåp","2022",2
"Östhammar","övriga hus","2 eller flera rum och kokvrå/kokskåp","2023",2
"Östhammar","övriga hus","2 eller flera rum och kokvrå/kokskåp","2024",2
"Östhammar","övriga hus","3 rum och kök","2013",37
"Östhammar","övriga hus","3 rum och kök","2014",38
"Östhammar","övriga hus","3 rum och kök","2015",41
"Östhammar","övriga hus","3 rum och kök","2016",41
"Östhammar","övriga hus","3 rum och kök","2017",41
"Östhammar","övriga hus","3 rum och kök","2018",42
"Östhammar","övriga hus","3 rum och kök","2019",42
"Östhammar","övriga hus","3 rum och kök","2020",41
"Östhammar","övriga hus","3 rum och kök","2021",41
"Östhammar","övriga hus","3 rum och kök","2022",41
"Östhammar","övriga hus","3 rum och kök","2023",42
"Östhammar","övriga hus","3 rum och kök","2024",42
"Östhammar","övriga hus","4 rum och kök","2013",9
"Östhammar","övriga hus","4 rum och kök","2014",9
"Östhammar","övriga hus","4 rum och kök","2015",9
"Östhammar","övriga hus","4 rum och kök","2016",9
"Östhammar","övriga hus","4 rum och kök","2017",9
"Östhammar","övriga hus","4 rum och kök","2018",9
"Östhammar","övriga hus","4 rum och kök","2019",9
"Östhammar","övriga hus","4 rum och kök","2020",9
"Östhammar","övriga hus","4 rum och kök","2021",9
"Östhammar","övriga hus","4 rum och kök","2022",9
"Östhammar","övriga hus","4 rum och kök","2023",9
"Östhammar","övriga hus","4 rum och kök","2024",9
"Östhammar","övriga hus","5 rum och kök","2013",4
"Östhammar","övriga hus","5 rum och kök","2014",4
"Östhammar","övriga hus","5 rum och kök","2015",4
"Östhammar","övriga hus","5 rum och kök","2016",4
"Östhammar","övriga hus","5 rum och kök","2017",4
"Östhammar","övriga hus","5 rum och kök","2018",4
"Östhammar","övriga hus","5 rum och kök","2019",4
"Östhammar","övriga hus","5 rum och kök","2020",4
"Östhammar","övriga hus","5 rum och kök","2021",4
"Östhammar","övriga hus","5 rum och kök","2022",4
"Östhammar","övriga hus","5 rum och kök","2023",4
"Östhammar","övriga hus","5 rum och kök","2024",4
"Östhammar","övriga hus","6 eller flera rum och kök","2013",1
"Östhammar","övriga hus","6 eller flera rum och kök","2014",1
"Östhammar","övriga hus","6 eller flera rum och kök","2015",1
"Östhammar","övriga hus","6 eller flera rum och kök","2016",1
"Östhammar","övriga hus","6 eller flera rum och kök","2017",1
"Östhammar","övriga hus","6 eller flera rum och kök","2018",1
"Östhammar","övriga hus","6 eller flera rum och kök","2019",1
"Östhammar","övriga hus","6 eller flera rum och kök","2020",1
"Östhammar","övriga hus","6 eller flera rum och kök","2021",1
"Östhammar","övriga hus","6 eller flera rum och kök","2022",1
"Östhammar","övriga hus","6 eller flera rum och kök","2023",1
"Östhammar","övriga hus","6 eller flera rum och kök","2024",1
"Östhammar","övriga hus","uppgift saknas","2013",17
"Östhammar","övriga hus","uppgift saknas","2014",17
"Östhammar","övriga hus","uppgift saknas","2015",17
"Östhammar","övriga hus","uppgift saknas","2016",17
"Östhammar","övriga hus","uppgift saknas","2017",17
"Östhammar","övriga hus","uppgift saknas","2018",17
"Östhammar","övriga hus","uppgift saknas","2019",17
"Östhammar","övriga hus","uppgift saknas","2020",17
"Östhammar","övriga hus","uppgift saknas","2021",18
"Östhammar","övriga hus","uppgift saknas","2022",18
"Östhammar","övriga hus","uppgift saknas","2023",18
"Östhammar","övriga hus","uppgift saknas","2024",18
"Östhammar","specialbostäder","lägenheter utan köksutrustning","2013",0
"Östhammar","specialbostäder","lägenheter utan köksutrustning","2014",0
"Östhammar","specialbostäder","lägenheter utan köksutrustning","2015",0
"Östhammar","specialbostäder","lägenheter utan köksutrustning","2016",0
"Östhammar","specialbostäder","lägenheter utan köksutrustning","2017",0
"Östhammar","specialbostäder","lägenheter utan köksutrustning","2018",10
"Östhammar","specialbostäder","lägenheter utan köksutrustning","2019",10
"Östhammar","specialbostäder","lägenheter utan köksutrustning","2020",10
"Östhammar","specialbostäder","lägenheter utan köksutrustning","2021",10
"Östhammar","specialbostäder","lägenheter utan köksutrustning","2022",10
"Östhammar","specialbostäder","lägenheter utan köksutrustning","2023",10
"Östhammar","specialbostäder","lägenheter utan köksutrustning","2024",10
"Östhammar","specialbostäder","1 rum och kök","2013",102
"Östhammar","specialbostäder","1 rum och kök","2014",102
"Östhammar","specialbostäder","1 rum och kök","2015",102
"Östhammar","specialbostäder","1 rum och kök","2016",102
"Östhammar","specialbostäder","1 rum och kök","2017",102
"Östhammar","specialbostäder","1 rum och kök","2018",102
"Östhammar","specialbostäder","1 rum och kök","2019",102
"Östhammar","specialbostäder","1 rum och kök","2020",102
"Östhammar","specialbostäder","1 rum och kök","2021",102
"Östhammar","specialbostäder","1 rum och kök","2022",135
"Östhammar","specialbostäder","1 rum och kök","2023",135
"Östhammar","specialbostäder","1 rum och kök","2024",137
"Östhammar","specialbostäder","1 rum och kokvrå/kokskåp","2013",142
"Östhammar","specialbostäder","1 rum och kokvrå/kokskåp","2014",142
"Östhammar","specialbostäder","1 rum och kokvrå/kokskåp","2015",145
"Östhammar","specialbostäder","1 rum och kokvrå/kokskåp","2016",145
"Östhammar","specialbostäder","1 rum och kokvrå/kokskåp","2017",145
"Östhammar","specialbostäder","1 rum och kokvrå/kokskåp","2018",145
"Östhammar","specialbostäder","1 rum och kokvrå/kokskåp","2019",145
"Östhammar","specialbostäder","1 rum och kokvrå/kokskåp","2020",145
"Östhammar","specialbostäder","1 rum och kokvrå/kokskåp","2021",145
"Östhammar","specialbostäder","1 rum och kokvrå/kokskåp","2022",145
"Östhammar","specialbostäder","1 rum och kokvrå/kokskåp","2023",145
"Östhammar","specialbostäder","1 rum och kokvrå/kokskåp","2024",205
"Östhammar","specialbostäder","2 rum och kök","2013",157
"Östhammar","specialbostäder","2 rum och kök","2014",157
"Östhammar","specialbostäder","2 rum och kök","2015",157
"Östhammar","specialbostäder","2 rum och kök","2016",157
"Östhammar","specialbostäder","2 rum och kök","2017",157
"Östhammar","specialbostäder","2 rum och kök","2018",157
"Östhammar","specialbostäder","2 rum och kök","2019",157
"Östhammar","specialbostäder","2 rum och kök","2020",157
"Östhammar","specialbostäder","2 rum och kök","2021",157
"Östhammar","specialbostäder","2 rum och kök","2022",163
"Östhammar","specialbostäder","2 rum och kök","2023",163
"Östhammar","specialbostäder","2 rum och kök","2024",163
"Östhammar","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2013",19
"Östhammar","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2014",19
"Östhammar","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2015",24
"Östhammar","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2016",24
"Östhammar","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2017",24
"Östhammar","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2018",24
"Östhammar","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2019",24
"Östhammar","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2020",24
"Östhammar","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2021",24
"Östhammar","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2022",24
"Östhammar","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2023",24
"Östhammar","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2024",24
"Östhammar","specialbostäder","3 rum och kök","2013",28
"Östhammar","specialbostäder","3 rum och kök","2014",28
"Östhammar","specialbostäder","3 rum och kök","2015",28
"Östhammar","specialbostäder","3 rum och kök","2016",28
"Östhammar","specialbostäder","3 rum och kök","2017",28
"Östhammar","specialbostäder","3 rum och kök","2018",28
"Östhammar","specialbostäder","3 rum och kök","2019",28
"Östhammar","specialbostäder","3 rum och kök","2020",28
"Östhammar","specialbostäder","3 rum och kök","2021",28
"Östhammar","specialbostäder","3 rum och kök","2022",28
"Östhammar","specialbostäder","3 rum och kök","2023",28
"Östhammar","specialbostäder","3 rum och kök","2024",28
"Östhammar","specialbostäder","4 rum och kök","2013",4
"Östhammar","specialbostäder","4 rum och kök","2014",4
"Östhammar","specialbostäder","4 rum och kök","2015",4
"Östhammar","specialbostäder","4 rum och kök","2016",4
"Östhammar","specialbostäder","4 rum och kök","2017",4
"Östhammar","specialbostäder","4 rum och kök","2018",4
"Östhammar","specialbostäder","4 rum och kök","2019",4
"Östhammar","specialbostäder","4 rum och kök","2020",4
"Östhammar","specialbostäder","4 rum och kök","2021",4
"Östhammar","specialbostäder","4 rum och kök","2022",4
"Östhammar","specialbostäder","4 rum och kök","2023",4
"Östhammar","specialbostäder","4 rum och kök","2024",4
"Östhammar","specialbostäder","5 rum och kök","2013",0
"Östhammar","specialbostäder","5 rum och kök","2014",0
"Östhammar","specialbostäder","5 rum och kök","2015",0
"Östhammar","specialbostäder","5 rum och kök","2016",0
"Östhammar","specialbostäder","5 rum och kök","2017",0
"Östhammar","specialbostäder","5 rum och kök","2018",0
"Östhammar","specialbostäder","5 rum och kök","2019",0
"Östhammar","specialbostäder","5 rum och kök","2020",0
"Östhammar","specialbostäder","5 rum och kök","2021",0
"Östhammar","specialbostäder","5 rum och kök","2022",0
"Östhammar","specialbostäder","5 rum och kök","2023",0
"Östhammar","specialbostäder","5 rum och kök","2024",0
"Östhammar","specialbostäder","6 eller flera rum och kök","2013",0
"Östhammar","specialbostäder","6 eller flera rum och kök","2014",0
"Östhammar","specialbostäder","6 eller flera rum och kök","2015",0
"Östhammar","specialbostäder","6 eller flera rum och kök","2016",0
"Östhammar","specialbostäder","6 eller flera rum och kök","2017",0
"Östhammar","specialbostäder","6 eller flera rum och kök","2018",0
"Östhammar","specialbostäder","6 eller flera rum och kök","2019",0
"Östhammar","specialbostäder","6 eller flera rum och kök","2020",0
"Östhammar","specialbostäder","6 eller flera rum och kök","2021",0
"Östhammar","specialbostäder","6 eller flera rum och kök","2022",0
"Östhammar","specialbostäder","6 eller flera rum och kök","2023",0
"Östhammar","specialbostäder","6 eller flera rum och kök","2024",0
"Östhammar","specialbostäder","uppgift saknas","2013",14
"Östhammar","specialbostäder","uppgift saknas","2014",14
"Östhammar","specialbostäder","uppgift saknas","2015",14
"Östhammar","specialbostäder","uppgift saknas","2016",14
"Östhammar","specialbostäder","uppgift saknas","2017",14
"Östhammar","specialbostäder","uppgift saknas","2018",14
"Östhammar","specialbostäder","uppgift saknas","2019",14
"Östhammar","specialbostäder","uppgift saknas","2020",14
"Östhammar","specialbostäder","uppgift saknas","2021",14
"Östhammar","specialbostäder","uppgift saknas","2022",14
"Östhammar","specialbostäder","uppgift saknas","2023",14
"Östhammar","specialbostäder","uppgift saknas","2024",14
