"region","hustyp","upplåtelseform","år","Antal"
"Enköping","flerbostadshus","uppgift saknas","2011",0
"Enköping","flerbostadshus","uppgift saknas","2012",0
"Enköping","flerbostadshus","uppgift saknas","2013",3
"Enköping","flerbostadshus","uppgift saknas","2014",3
"Enköping","flerbostadshus","uppgift saknas","2015",3
"Enköping","flerbostadshus","uppgift saknas","2016",3
"Enköping","flerbostadshus","uppgift saknas","2017",3
"Enköping","flerbostadshus","uppgift saknas","2018",3
"Enköping","flerbostadshus","uppgift saknas","2019",3
"Enköping","flerbostadshus","uppgift saknas","2020",3
"Enköping","flerbostadshus","uppgift saknas","2021",3
"Enköping","flerbostadshus","uppgift saknas","2022",3
"Enköping","flerbostadshus","uppgift saknas","2023",0
"Enköping","flerbostadshus","uppgift saknas","2024",0
"Enköping","övriga hus","hyresrätt","1990",0
"Enköping","övriga hus","hyresrätt","1991",0
"Enköping","övriga hus","hyresrätt","1992",0
"Enköping","övriga hus","hyresrätt","1993",0
"Enköping","övriga hus","hyresrätt","1994",0
"Enköping","övriga hus","hyresrätt","1995",0
"Enköping","övriga hus","hyresrätt","1996",0
"Enköping","övriga hus","hyresrätt","1997",0
"Enköping","övriga hus","hyresrätt","1998",0
"Enköping","övriga hus","hyresrätt","1999",0
"Enköping","övriga hus","hyresrätt","2000",0
"Enköping","övriga hus","hyresrätt","2001",0
"Enköping","övriga hus","hyresrätt","2002",0
"Enköping","övriga hus","hyresrätt","2003",0
"Enköping","övriga hus","hyresrätt","2004",0
"Enköping","övriga hus","hyresrätt","2005",0
"Enköping","övriga hus","hyresrätt","2006",0
"Enköping","övriga hus","hyresrätt","2007",0
"Enköping","övriga hus","hyresrätt","2008",0
"Enköping","övriga hus","hyresrätt","2009",0
"Enköping","övriga hus","hyresrätt","2010",0
"Enköping","övriga hus","hyresrätt","2011",0
"Enköping","övriga hus","hyresrätt","2012",0
"Enköping","övriga hus","hyresrätt","2013",455
"Enköping","övriga hus","hyresrätt","2014",457
"Enköping","övriga hus","hyresrätt","2015",444
"Enköping","övriga hus","hyresrätt","2016",376
"Enköping","övriga hus","hyresrätt","2017",342
"Enköping","övriga hus","hyresrätt","2018",335
"Enköping","övriga hus","hyresrätt","2019",340
"Enköping","övriga hus","hyresrätt","2020",340
"Enköping","övriga hus","hyresrätt","2021",341
"Enköping","övriga hus","hyresrätt","2022",168
"Enköping","övriga hus","hyresrätt","2023",165
"Enköping","övriga hus","hyresrätt","2024",165
"Enköping","övriga hus","bostadsrätt","1990",0
"Enköping","övriga hus","bostadsrätt","1991",0
"Enköping","övriga hus","bostadsrätt","1992",0
"Enköping","övriga hus","bostadsrätt","1993",0
"Enköping","övriga hus","bostadsrätt","1994",0
"Enköping","övriga hus","bostadsrätt","1995",0
"Enköping","övriga hus","bostadsrätt","1996",0
"Enköping","övriga hus","bostadsrätt","1997",0
"Enköping","övriga hus","bostadsrätt","1998",0
"Enköping","övriga hus","bostadsrätt","1999",0
"Enköping","övriga hus","bostadsrätt","2000",0
"Enköping","övriga hus","bostadsrätt","2001",0
"Enköping","övriga hus","bostadsrätt","2002",0
"Enköping","övriga hus","bostadsrätt","2003",0
"Enköping","övriga hus","bostadsrätt","2004",0
"Enköping","övriga hus","bostadsrätt","2005",0
"Enköping","övriga hus","bostadsrätt","2006",0
"Enköping","övriga hus","bostadsrätt","2007",0
"Enköping","övriga hus","bostadsrätt","2008",0
"Enköping","övriga hus","bostadsrätt","2009",0
"Enköping","övriga hus","bostadsrätt","2010",0
"Enköping","övriga hus","bostadsrätt","2011",0
"Enköping","övriga hus","bostadsrätt","2012",0
"Enköping","övriga hus","bostadsrätt","2013",48
"Enköping","övriga hus","bostadsrätt","2014",48
"Enköping","övriga hus","bostadsrätt","2015",48
"Enköping","övriga hus","bostadsrätt","2016",116
"Enköping","övriga hus","bostadsrätt","2017",149
"Enköping","övriga hus","bostadsrätt","2018",149
"Enköping","övriga hus","bostadsrätt","2019",149
"Enköping","övriga hus","bostadsrätt","2020",149
"Enköping","övriga hus","bostadsrätt","2021",149
"Enköping","övriga hus","bostadsrätt","2022",28
"Enköping","övriga hus","bostadsrätt","2023",28
"Enköping","övriga hus","bostadsrätt","2024",28
"Enköping","övriga hus","äganderätt","1990",0
"Enköping","övriga hus","äganderätt","1991",0
"Enköping","övriga hus","äganderätt","1992",0
"Enköping","övriga hus","äganderätt","1993",0
"Enköping","övriga hus","äganderätt","1994",0
"Enköping","övriga hus","äganderätt","1995",0
"Enköping","övriga hus","äganderätt","1996",0
"Enköping","övriga hus","äganderätt","1997",0
"Enköping","övriga hus","äganderätt","1998",0
"Enköping","övriga hus","äganderätt","1999",0
"Enköping","övriga hus","äganderätt","2000",0
"Enköping","övriga hus","äganderätt","2001",0
"Enköping","övriga hus","äganderätt","2002",0
"Enköping","övriga hus","äganderätt","2003",0
"Enköping","övriga hus","äganderätt","2004",0
"Enköping","övriga hus","äganderätt","2005",0
"Enköping","övriga hus","äganderätt","2006",0
"Enköping","övriga hus","äganderätt","2007",0
"Enköping","övriga hus","äganderätt","2008",0
"Enköping","övriga hus","äganderätt","2009",0
"Enköping","övriga hus","äganderätt","2010",0
"Enköping","övriga hus","äganderätt","2011",0
"Enköping","övriga hus","äganderätt","2012",0
"Enköping","övriga hus","äganderätt","2013",0
"Enköping","övriga hus","äganderätt","2014",0
"Enköping","övriga hus","äganderätt","2015",0
"Enköping","övriga hus","äganderätt","2016",0
"Enköping","övriga hus","äganderätt","2017",0
"Enköping","övriga hus","äganderätt","2018",0
"Enköping","övriga hus","äganderätt","2019",0
"Enköping","övriga hus","äganderätt","2020",0
"Enköping","övriga hus","äganderätt","2021",0
"Enköping","övriga hus","äganderätt","2022",0
"Enköping","övriga hus","äganderätt","2023",0
"Enköping","övriga hus","äganderätt","2024",0
"Enköping","övriga hus","uppgift saknas","1990",0
"Enköping","övriga hus","uppgift saknas","1991",0
"Enköping","övriga hus","uppgift saknas","1992",0
"Enköping","övriga hus","uppgift saknas","1993",0
"Enköping","övriga hus","uppgift saknas","1994",0
"Enköping","övriga hus","uppgift saknas","1995",0
"Enköping","övriga hus","uppgift saknas","1996",0
"Enköping","övriga hus","uppgift saknas","1997",0
"Enköping","övriga hus","uppgift saknas","1998",0
"Enköping","övriga hus","uppgift saknas","1999",0
"Enköping","övriga hus","uppgift saknas","2000",0
"Enköping","övriga hus","uppgift saknas","2001",0
"Enköping","övriga hus","uppgift saknas","2002",0
"Enköping","övriga hus","uppgift saknas","2003",0
"Enköping","övriga hus","uppgift saknas","2004",0
"Enköping","övriga hus","uppgift saknas","2005",0
"Enköping","övriga hus","uppgift saknas","2006",0
"Enköping","övriga hus","uppgift saknas","2007",0
"Enköping","övriga hus","uppgift saknas","2008",0
"Enköping","övriga hus","uppgift saknas","2009",0
"Enköping","övriga hus","uppgift saknas","2010",0
"Enköping","övriga hus","uppgift saknas","2011",0
"Enköping","övriga hus","uppgift saknas","2012",0
"Enköping","övriga hus","uppgift saknas","2013",0
"Enköping","övriga hus","uppgift saknas","2014",0
"Enköping","övriga hus","uppgift saknas","2015",0
"Enköping","övriga hus","uppgift saknas","2016",0
"Enköping","övriga hus","uppgift saknas","2017",0
"Enköping","övriga hus","uppgift saknas","2018",0
"Enköping","övriga hus","uppgift saknas","2019",0
"Enköping","övriga hus","uppgift saknas","2020",0
"Enköping","övriga hus","uppgift saknas","2021",0
"Enköping","övriga hus","uppgift saknas","2022",0
"Enköping","övriga hus","uppgift saknas","2023",0
"Enköping","övriga hus","uppgift saknas","2024",0
"Enköping","specialbostäder","hyresrätt","1990",0
"Enköping","specialbostäder","hyresrätt","1991",0
"Enköping","specialbostäder","hyresrätt","1992",0
"Enköping","specialbostäder","hyresrätt","1993",0
"Enköping","specialbostäder","hyresrätt","1994",0
"Enköping","specialbostäder","hyresrätt","1995",0
"Enköping","specialbostäder","hyresrätt","1996",0
"Enköping","specialbostäder","hyresrätt","1997",0
"Enköping","specialbostäder","hyresrätt","1998",0
"Enköping","specialbostäder","hyresrätt","1999",0
"Enköping","specialbostäder","hyresrätt","2000",0
"Enköping","specialbostäder","hyresrätt","2001",0
"Enköping","specialbostäder","hyresrätt","2002",0
"Enköping","specialbostäder","hyresrätt","2003",0
"Enköping","specialbostäder","hyresrätt","2004",0
"Enköping","specialbostäder","hyresrätt","2005",0
"Enköping","specialbostäder","hyresrätt","2006",0
"Enköping","specialbostäder","hyresrätt","2007",0
"Enköping","specialbostäder","hyresrätt","2008",0
"Enköping","specialbostäder","hyresrätt","2009",0
"Enköping","specialbostäder","hyresrätt","2010",0
"Enköping","specialbostäder","hyresrätt","2011",0
"Enköping","specialbostäder","hyresrätt","2012",0
"Enköping","specialbostäder","hyresrätt","2013",1080
"Enköping","specialbostäder","hyresrätt","2014",1089
"Enköping","specialbostäder","hyresrätt","2015",1158
"Enköping","specialbostäder","hyresrätt","2016",1158
"Enköping","specialbostäder","hyresrätt","2017",1158
"Enköping","specialbostäder","hyresrätt","2018",1224
"Enköping","specialbostäder","hyresrätt","2019",1266
"Enköping","specialbostäder","hyresrätt","2020",1407
"Enköping","specialbostäder","hyresrätt","2021",1407
"Enköping","specialbostäder","hyresrätt","2022",1405
"Enköping","specialbostäder","hyresrätt","2023",1473
"Enköping","specialbostäder","hyresrätt","2024",1485
"Enköping","specialbostäder","bostadsrätt","1990",0
"Enköping","specialbostäder","bostadsrätt","1991",0
"Enköping","specialbostäder","bostadsrätt","1992",0
"Enköping","specialbostäder","bostadsrätt","1993",0
"Enköping","specialbostäder","bostadsrätt","1994",0
"Enköping","specialbostäder","bostadsrätt","1995",0
"Enköping","specialbostäder","bostadsrätt","1996",0
"Enköping","specialbostäder","bostadsrätt","1997",0
"Enköping","specialbostäder","bostadsrätt","1998",0
"Enköping","specialbostäder","bostadsrätt","1999",0
"Enköping","specialbostäder","bostadsrätt","2000",0
"Enköping","specialbostäder","bostadsrätt","2001",0
"Enköping","specialbostäder","bostadsrätt","2002",0
"Enköping","specialbostäder","bostadsrätt","2003",0
"Enköping","specialbostäder","bostadsrätt","2004",0
"Enköping","specialbostäder","bostadsrätt","2005",0
"Enköping","specialbostäder","bostadsrätt","2006",0
"Enköping","specialbostäder","bostadsrätt","2007",0
"Enköping","specialbostäder","bostadsrätt","2008",0
"Enköping","specialbostäder","bostadsrätt","2009",0
"Enköping","specialbostäder","bostadsrätt","2010",0
"Enköping","specialbostäder","bostadsrätt","2011",0
"Enköping","specialbostäder","bostadsrätt","2012",0
"Enköping","specialbostäder","bostadsrätt","2013",6
"Enköping","specialbostäder","bostadsrätt","2014",6
"Enköping","specialbostäder","bostadsrätt","2015",6
"Enköping","specialbostäder","bostadsrätt","2016",145
"Enköping","specialbostäder","bostadsrätt","2017",145
"Enköping","specialbostäder","bostadsrätt","2018",145
"Enköping","specialbostäder","bostadsrätt","2019",145
"Enköping","specialbostäder","bostadsrätt","2020",6
"Enköping","specialbostäder","bostadsrätt","2021",6
"Enköping","specialbostäder","bostadsrätt","2022",6
"Enköping","specialbostäder","bostadsrätt","2023",6
"Enköping","specialbostäder","bostadsrätt","2024",6
"Enköping","specialbostäder","äganderätt","1990",0
"Enköping","specialbostäder","äganderätt","1991",0
"Enköping","specialbostäder","äganderätt","1992",0
"Enköping","specialbostäder","äganderätt","1993",0
"Enköping","specialbostäder","äganderätt","1994",0
"Enköping","specialbostäder","äganderätt","1995",0
"Enköping","specialbostäder","äganderätt","1996",0
"Enköping","specialbostäder","äganderätt","1997",0
"Enköping","specialbostäder","äganderätt","1998",0
"Enköping","specialbostäder","äganderätt","1999",0
"Enköping","specialbostäder","äganderätt","2000",0
"Enköping","specialbostäder","äganderätt","2001",0
"Enköping","specialbostäder","äganderätt","2002",0
"Enköping","specialbostäder","äganderätt","2003",0
"Enköping","specialbostäder","äganderätt","2004",0
"Enköping","specialbostäder","äganderätt","2005",0
"Enköping","specialbostäder","äganderätt","2006",0
"Enköping","specialbostäder","äganderätt","2007",0
"Enköping","specialbostäder","äganderätt","2008",0
"Enköping","specialbostäder","äganderätt","2009",0
"Enköping","specialbostäder","äganderätt","2010",0
"Enköping","specialbostäder","äganderätt","2011",0
"Enköping","specialbostäder","äganderätt","2012",0
"Enköping","specialbostäder","äganderätt","2013",0
"Enköping","specialbostäder","äganderätt","2014",0
"Enköping","specialbostäder","äganderätt","2015",0
"Enköping","specialbostäder","äganderätt","2016",0
"Enköping","specialbostäder","äganderätt","2017",0
"Enköping","specialbostäder","äganderätt","2018",0
"Enköping","specialbostäder","äganderätt","2019",0
"Enköping","specialbostäder","äganderätt","2020",0
"Enköping","specialbostäder","äganderätt","2021",0
"Enköping","specialbostäder","äganderätt","2022",0
"Enköping","specialbostäder","äganderätt","2023",0
"Enköping","specialbostäder","äganderätt","2024",0
"Enköping","specialbostäder","uppgift saknas","1990",0
"Enköping","specialbostäder","uppgift saknas","1991",0
"Enköping","specialbostäder","uppgift saknas","1992",0
"Enköping","specialbostäder","uppgift saknas","1993",0
"Enköping","specialbostäder","uppgift saknas","1994",0
"Enköping","specialbostäder","uppgift saknas","1995",0
"Enköping","specialbostäder","uppgift saknas","1996",0
"Enköping","specialbostäder","uppgift saknas","1997",0
"Enköping","specialbostäder","uppgift saknas","1998",0
"Enköping","specialbostäder","uppgift saknas","1999",0
"Enköping","specialbostäder","uppgift saknas","2000",0
"Enköping","specialbostäder","uppgift saknas","2001",0
"Enköping","specialbostäder","uppgift saknas","2002",0
"Enköping","specialbostäder","uppgift saknas","2003",0
"Enköping","specialbostäder","uppgift saknas","2004",0
"Enköping","specialbostäder","uppgift saknas","2005",0
"Enköping","specialbostäder","uppgift saknas","2006",0
"Enköping","specialbostäder","uppgift saknas","2007",0
"Enköping","specialbostäder","uppgift saknas","2008",0
"Enköping","specialbostäder","uppgift saknas","2009",0
"Enköping","specialbostäder","uppgift saknas","2010",0
"Enköping","specialbostäder","uppgift saknas","2011",0
"Enköping","specialbostäder","uppgift saknas","2012",0
"Enköping","specialbostäder","uppgift saknas","2013",0
"Enköping","specialbostäder","uppgift saknas","2014",0
"Enköping","specialbostäder","uppgift saknas","2015",0
"Enköping","specialbostäder","uppgift saknas","2016",0
"Enköping","specialbostäder","uppgift saknas","2017",0
"Enköping","specialbostäder","uppgift saknas","2018",0
"Enköping","specialbostäder","uppgift saknas","2019",0
"Enköping","specialbostäder","uppgift saknas","2020",0
"Enköping","specialbostäder","uppgift saknas","2021",0
"Enköping","specialbostäder","uppgift saknas","2022",0
"Enköping","specialbostäder","uppgift saknas","2023",0
"Enköping","specialbostäder","uppgift saknas","2024",0
"Östhammar","småhus","hyresrätt","1990",382
"Östhammar","småhus","hyresrätt","1991",392
"Östhammar","småhus","hyresrätt","1992",387
"Östhammar","småhus","hyresrätt","1993",391
"Östhammar","småhus","hyresrätt","1994",384
"Östhammar","småhus","hyresrätt","1995",377
"Östhammar","småhus","hyresrätt","1996",370
"Östhammar","småhus","hyresrätt","1997",364
"Östhammar","småhus","hyresrätt","1998",357
"Östhammar","småhus","hyresrätt","1999",350
"Östhammar","småhus","hyresrätt","2000",343
"Östhammar","småhus","hyresrätt","2001",337
"Östhammar","småhus","hyresrätt","2002",330
"Östhammar","småhus","hyresrätt","2003",323
"Östhammar","småhus","hyresrätt","2004",316
"Östhammar","småhus","hyresrätt","2005",309
"Östhammar","småhus","hyresrätt","2006",304
"Östhammar","småhus","hyresrätt","2007",303
"Östhammar","småhus","hyresrätt","2008",296
"Östhammar","småhus","hyresrätt","2009",289
"Östhammar","småhus","hyresrätt","2010",283
"Östhammar","småhus","hyresrätt","2011",276
"Östhammar","småhus","hyresrätt","2012",269
"Östhammar","småhus","hyresrätt","2013",269
"Östhammar","småhus","hyresrätt","2014",265
"Östhammar","småhus","hyresrätt","2015",261
"Östhammar","småhus","hyresrätt","2016",263
"Östhammar","småhus","hyresrätt","2017",261
"Östhammar","småhus","hyresrätt","2018",254
"Östhammar","småhus","hyresrätt","2019",253
"Östhammar","småhus","hyresrätt","2020",247
"Östhammar","småhus","hyresrätt","2021",243
"Östhammar","småhus","hyresrätt","2022",237
"Östhammar","småhus","hyresrätt","2023",247
"Östhammar","småhus","hyresrätt","2024",251
"Östhammar","småhus","bostadsrätt","1990",230
"Östhammar","småhus","bostadsrätt","1991",270
"Östhammar","småhus","bostadsrätt","1992",269
"Östhammar","småhus","bostadsrätt","1993",279
"Östhammar","småhus","bostadsrätt","1994",279
"Östhammar","småhus","bostadsrätt","1995",278
"Östhammar","småhus","bostadsrätt","1996",278
"Östhammar","småhus","bostadsrätt","1997",277
"Östhammar","småhus","bostadsrätt","1998",277
"Östhammar","småhus","bostadsrätt","1999",277
"Östhammar","småhus","bostadsrätt","2000",276
"Östhammar","småhus","bostadsrätt","2001",276
"Östhammar","småhus","bostadsrätt","2002",276
"Östhammar","småhus","bostadsrätt","2003",275
"Östhammar","småhus","bostadsrätt","2004",275
"Östhammar","småhus","bostadsrätt","2005",275
"Östhammar","småhus","bostadsrätt","2006",274
"Östhammar","småhus","bostadsrätt","2007",274
"Östhammar","småhus","bostadsrätt","2008",273
"Östhammar","småhus","bostadsrätt","2009",273
"Östhammar","småhus","bostadsrätt","2010",273
"Östhammar","småhus","bostadsrätt","2011",272
"Östhammar","småhus","bostadsrätt","2012",272
"Östhammar","småhus","bostadsrätt","2013",272
"Östhammar","småhus","bostadsrätt","2014",275
"Östhammar","småhus","bostadsrätt","2015",275
"Östhammar","småhus","bostadsrätt","2016",275
"Östhammar","småhus","bostadsrätt","2017",270
"Östhammar","småhus","bostadsrätt","2018",271
"Östhammar","småhus","bostadsrätt","2019",271
"Östhammar","småhus","bostadsrätt","2020",271
"Östhammar","småhus","bostadsrätt","2021",271
"Östhammar","småhus","bostadsrätt","2022",271
"Östhammar","småhus","bostadsrätt","2023",271
"Östhammar","småhus","bostadsrätt","2024",271
"Östhammar","småhus","äganderätt","1990",5788
"Östhammar","småhus","äganderätt","1991",5830
"Östhammar","småhus","äganderätt","1992",5841
"Östhammar","småhus","äganderätt","1993",5846
"Östhammar","småhus","äganderätt","1994",5853
"Östhammar","småhus","äganderätt","1995",5858
"Östhammar","småhus","äganderätt","1996",5858
"Östhammar","småhus","äganderätt","1997",5861
"Östhammar","småhus","äganderätt","1998",5865
"Östhammar","småhus","äganderätt","1999",5869
"Östhammar","småhus","äganderätt","2000",5871
"Östhammar","småhus","äganderätt","2001",5870
"Östhammar","småhus","äganderätt","2002",5871
"Östhammar","småhus","äganderätt","2003",5871
"Östhammar","småhus","äganderätt","2004",5924
"Östhammar","småhus","äganderätt","2005",5936
"Östhammar","småhus","äganderätt","2006",5959
"Östhammar","småhus","äganderätt","2007",5992
"Östhammar","småhus","äganderätt","2008",6032
"Östhammar","småhus","äganderätt","2009",6077
"Östhammar","småhus","äganderätt","2010",6129
"Östhammar","småhus","äganderätt","2011",6141
"Östhammar","småhus","äganderätt","2012",6190
"Östhammar","småhus","äganderätt","2013",6213
"Östhammar","småhus","äganderätt","2014",6237
"Östhammar","småhus","äganderätt","2015",6271
"Östhammar","småhus","äganderätt","2016",6335
"Östhammar","småhus","äganderätt","2017",6344
"Östhammar","småhus","äganderätt","2018",6376
"Östhammar","småhus","äganderätt","2019",6398
"Östhammar","småhus","äganderätt","2020",6429
"Östhammar","småhus","äganderätt","2021",6471
"Östhammar","småhus","äganderätt","2022",6458
"Östhammar","småhus","äganderätt","2023",6432
"Östhammar","småhus","äganderätt","2024",6466
"Östhammar","småhus","uppgift saknas","1990",0
"Östhammar","småhus","uppgift saknas","1991",0
"Östhammar","småhus","uppgift saknas","1992",0
"Östhammar","småhus","uppgift saknas","1993",0
"Östhammar","småhus","uppgift saknas","1994",0
"Östhammar","småhus","uppgift saknas","1995",0
"Östhammar","småhus","uppgift saknas","1996",0
"Östhammar","småhus","uppgift saknas","1997",0
"Östhammar","småhus","uppgift saknas","1998",0
"Östhammar","småhus","uppgift saknas","1999",0
"Östhammar","småhus","uppgift saknas","2000",0
"Östhammar","småhus","uppgift saknas","2001",0
"Östhammar","småhus","uppgift saknas","2002",0
"Östhammar","småhus","uppgift saknas","2003",0
"Östhammar","småhus","uppgift saknas","2004",0
"Östhammar","småhus","uppgift saknas","2005",0
"Östhammar","småhus","uppgift saknas","2006",0
"Östhammar","småhus","uppgift saknas","2007",0
"Östhammar","småhus","uppgift saknas","2008",0
"Östhammar","småhus","uppgift saknas","2009",0
"Östhammar","småhus","uppgift saknas","2010",0
"Östhammar","småhus","uppgift saknas","2011",0
"Östhammar","småhus","uppgift saknas","2012",0
"Östhammar","småhus","uppgift saknas","2013",15
"Östhammar","småhus","uppgift saknas","2014",5
"Östhammar","småhus","uppgift saknas","2015",4
"Östhammar","småhus","uppgift saknas","2016",4
"Östhammar","småhus","uppgift saknas","2017",4
"Östhammar","småhus","uppgift saknas","2018",4
"Östhammar","småhus","uppgift saknas","2019",4
"Östhammar","småhus","uppgift saknas","2020",4
"Östhammar","småhus","uppgift saknas","2021",4
"Östhammar","småhus","uppgift saknas","2022",4
"Östhammar","småhus","uppgift saknas","2023",4
"Östhammar","småhus","uppgift saknas","2024",5
"Östhammar","flerbostadshus","hyresrätt","1990",2206
"Östhammar","flerbostadshus","hyresrätt","1991",2246
"Östhammar","flerbostadshus","hyresrätt","1992",2329
"Östhammar","flerbostadshus","hyresrätt","1993",2394
"Östhammar","flerbostadshus","hyresrätt","1994",2424
"Östhammar","flerbostadshus","hyresrätt","1995",2441
"Östhammar","flerbostadshus","hyresrätt","1996",2400
"Östhammar","flerbostadshus","hyresrätt","1997",2417
"Östhammar","flerbostadshus","hyresrätt","1998",2375
"Östhammar","flerbostadshus","hyresrätt","1999",2395
"Östhammar","flerbostadshus","hyresrätt","2000",2413
"Östhammar","flerbostadshus","hyresrätt","2001",2417
"Östhammar","flerbostadshus","hyresrätt","2002",2433
"Östhammar","flerbostadshus","hyresrätt","2003",2451
"Östhammar","flerbostadshus","hyresrätt","2004",2470
"Östhammar","flerbostadshus","hyresrätt","2005",2335
"Östhammar","flerbostadshus","hyresrätt","2006",2352
"Östhammar","flerbostadshus","hyresrätt","2007",2371
"Östhammar","flerbostadshus","hyresrätt","2008",2425
"Östhammar","flerbostadshus","hyresrätt","2009",2441
"Östhammar","flerbostadshus","hyresrätt","2010",2460
"Östhammar","flerbostadshus","hyresrätt","2011",2493
"Östhammar","flerbostadshus","hyresrätt","2012",2506
"Östhammar","flerbostadshus","hyresrätt","2013",1894
"Östhammar","flerbostadshus","hyresrätt","2014",1922
"Östhammar","flerbostadshus","hyresrätt","2015",1932
"Östhammar","flerbostadshus","hyresrätt","2016",1920
"Östhammar","flerbostadshus","hyresrätt","2017",1953
"Östhammar","flerbostadshus","hyresrätt","2018",1953
"Östhammar","flerbostadshus","hyresrätt","2019",1954
"Östhammar","flerbostadshus","hyresrätt","2020",1972
"Östhammar","flerbostadshus","hyresrätt","2021",1973
"Östhammar","flerbostadshus","hyresrätt","2022",1986
"Östhammar","flerbostadshus","hyresrätt","2023",1991
"Östhammar","flerbostadshus","hyresrätt","2024",1992
"Östhammar","flerbostadshus","bostadsrätt","1990",1026
"Östhammar","flerbostadshus","bostadsrätt","1991",1208
"Östhammar","flerbostadshus","bostadsrätt","1992",1210
"Östhammar","flerbostadshus","bostadsrätt","1993",1213
"Östhammar","flerbostadshus","bostadsrätt","1994",1215
"Östhammar","flerbostadshus","bostadsrätt","1995",1217
"Östhammar","flerbostadshus","bostadsrätt","1996",1219
"Östhammar","flerbostadshus","bostadsrätt","1997",1221
"Östhammar","flerbostadshus","bostadsrätt","1998",1223
"Östhammar","flerbostadshus","bostadsrätt","1999",1226
"Östhammar","flerbostadshus","bostadsrätt","2000",1228
"Östhammar","flerbostadshus","bostadsrätt","2001",1230
"Östhammar","flerbostadshus","bostadsrätt","2002",1232
"Östhammar","flerbostadshus","bostadsrätt","2003",1234
"Östhammar","flerbostadshus","bostadsrätt","2004",1237
"Östhammar","flerbostadshus","bostadsrätt","2005",1239
"Östhammar","flerbostadshus","bostadsrätt","2006",1241
"Östhammar","flerbostadshus","bostadsrätt","2007",1273
"Östhammar","flerbostadshus","bostadsrätt","2008",1292
"Östhammar","flerbostadshus","bostadsrätt","2009",1300
"Östhammar","flerbostadshus","bostadsrätt","2010",1303
"Östhammar","flerbostadshus","bostadsrätt","2011",1289
"Östhammar","flerbostadshus","bostadsrätt","2012",1291
"Östhammar","flerbostadshus","bostadsrätt","2013",1303
"Östhammar","flerbostadshus","bostadsrätt","2014",1305
"Östhammar","flerbostadshus","bostadsrätt","2015",1343
"Östhammar","flerbostadshus","bostadsrätt","2016",1348
"Östhammar","flerbostadshus","bostadsrätt","2017",1381
"Östhammar","flerbostadshus","bostadsrätt","2018",1418
"Östhammar","flerbostadshus","bostadsrätt","2019",1442
"Östhammar","flerbostadshus","bostadsrätt","2020",1442
"Östhammar","flerbostadshus","bostadsrätt","2021",1461
"Östhammar","flerbostadshus","bostadsrätt","2022",1461
"Östhammar","flerbostadshus","bostadsrätt","2023",1458
"Östhammar","flerbostadshus","bostadsrätt","2024",1486
"Östhammar","flerbostadshus","äganderätt","1990",0
"Östhammar","flerbostadshus","äganderätt","1991",0
"Östhammar","flerbostadshus","äganderätt","1992",0
"Östhammar","flerbostadshus","äganderätt","1993",0
"Östhammar","flerbostadshus","äganderätt","1994",0
"Östhammar","flerbostadshus","äganderätt","1995",0
"Östhammar","flerbostadshus","äganderätt","1996",0
"Östhammar","flerbostadshus","äganderätt","1997",0
"Östhammar","flerbostadshus","äganderätt","1998",0
"Östhammar","flerbostadshus","äganderätt","1999",0
"Östhammar","flerbostadshus","äganderätt","2000",0
"Östhammar","flerbostadshus","äganderätt","2001",0
"Östhammar","flerbostadshus","äganderätt","2002",0
"Östhammar","flerbostadshus","äganderätt","2003",0
"Östhammar","flerbostadshus","äganderätt","2004",0
"Östhammar","flerbostadshus","äganderätt","2005",0
"Östhammar","flerbostadshus","äganderätt","2006",0
"Östhammar","flerbostadshus","äganderätt","2007",0
"Östhammar","flerbostadshus","äganderätt","2008",0
"Östhammar","flerbostadshus","äganderätt","2009",0
"Östhammar","flerbostadshus","äganderätt","2010",0
"Östhammar","flerbostadshus","äganderätt","2011",0
"Östhammar","flerbostadshus","äganderätt","2012",0
"Östhammar","flerbostadshus","äganderätt","2013",0
"Östhammar","flerbostadshus","äganderätt","2014",0
"Östhammar","flerbostadshus","äganderätt","2015",0
"Östhammar","flerbostadshus","äganderätt","2016",0
"Östhammar","flerbostadshus","äganderätt","2017",0
"Östhammar","flerbostadshus","äganderätt","2018",0
"Östhammar","flerbostadshus","äganderätt","2019",0
"Östhammar","flerbostadshus","äganderätt","2020",0
"Östhammar","flerbostadshus","äganderätt","2021",0
"Östhammar","flerbostadshus","äganderätt","2022",0
"Östhammar","flerbostadshus","äganderätt","2023",0
"Östhammar","flerbostadshus","äganderätt","2024",0
"Östhammar","flerbostadshus","uppgift saknas","1990",0
"Östhammar","flerbostadshus","uppgift saknas","1991",0
"Östhammar","flerbostadshus","uppgift saknas","1992",0
"Östhammar","flerbostadshus","uppgift saknas","1993",0
"Östhammar","flerbostadshus","uppgift saknas","1994",0
"Östhammar","flerbostadshus","uppgift saknas","1995",0
"Östhammar","flerbostadshus","uppgift saknas","1996",0
"Östhammar","flerbostadshus","uppgift saknas","1997",0
"Östhammar","flerbostadshus","uppgift saknas","1998",0
"Östhammar","flerbostadshus","uppgift saknas","1999",0
"Östhammar","flerbostadshus","uppgift saknas","2000",0
"Östhammar","flerbostadshus","uppgift saknas","2001",0
"Östhammar","flerbostadshus","uppgift saknas","2002",0
"Östhammar","flerbostadshus","uppgift saknas","2003",0
"Östhammar","flerbostadshus","uppgift saknas","2004",0
"Östhammar","flerbostadshus","uppgift saknas","2005",0
